Street,Lat,Lon
RICHMOND CT,-74.16531559036524,40.6396501782126
RICHMOND HILL RD,-74.16053781413888,40.584900194823554
RICHMOND PL,-74.23010126414837,40.520600026809106
RICHMOND RD,-74.07841795843525,40.60479445220225
RICHMOND ST,-73.877099071285,40.684400075982374
RICHMOND TER,-74.13061050204439,40.640238303320174
RICHMOND TOWN RD,-74.14700817979049,40.5707071630895
RICHMOND VALLEY RD,-74.23392626550594,40.52066755517127
RICO PL,-73.84579296092713,40.67594928712981
RIDER AVE,-73.92698990634317,40.81325919815273
RIDGE AVE,-74.0990152600072,40.59984163646513
RIDGE BLVD,-74.03250314066935,40.627312320923345
RIDGE CREST TER,-74.03089767435193,40.635810593371765
RIDGE CT,-74.03564316914765,40.63153573767347
RIDGE LOOP,-74.10021620480565,40.600202933478485
RIDGE PL,-73.80863413664842,40.887135776964776
RIDGE RD,-73.7484852941156,40.77408235274644
RIDGE ST,-73.98293806316012,40.719425529098125
RIDGECREST AVE,-74.15855330305281,40.53890878534087
RIDGEDALE ST,-73.75366784701578,40.6811164206767
RIDGEFIELD AVE,-74.08848387268411,40.61304143627085
RIDGEWAY AVE,-74.1832880874984,40.59443817485202
RIDGEWOOD AVE,-73.9918649227873,40.63228609727582
RIDGEWOOD PL,-74.03340688398391,40.65561029446842
RIEDEL AVE,-74.13041134322634,40.567575295312785
RIEGELMANN ST,-74.14273318739544,40.62366563769198
RIGA ST,-74.11630481971059,40.557145025170435
RIGBY AVE,-74.14292886427108,40.574793167744964
RIGIMAR CT,-74.21028149356019,40.520458414961915
RILEY PL,-74.14063486039088,40.628692381570964
RING PL,-73.77445301909549,40.684166714536595
RIO DR,-73.77470644078498,40.718529388856595
RITTER PL,-73.89786796665759,40.83083673564926
RIVER AVE,-73.92476197719958,40.82954066706891
RIVER DR,-73.91949895399827,40.88559670368288
RIVER PL,-74.00056797741358,40.76156530599066
RIVER RD,-73.96670377081122,40.77448069312237
RIVER ST,-73.96651140161511,40.71631763430742
RIVER TER,-74.01593950881957,40.71663903965898
RIVERCREST RD,-73.90913076087166,40.90331926898914
RIVERDALE AVE,-73.90511167788385,40.78624765720882
RIVERS EDGE RD,-73.92980774386683,40.78926756984928
RIVERSIDE BLVD,-73.98931074906902,40.77704031551466
RIVERSIDE DR,-73.92859634903948,40.80806515747496
RIVERSIDE DR W,-73.94808869394517,40.83634309572212
RIVERSIDE LN,-74.14079327558868,40.63797705626004
RIVERTON ST,-73.76285275982383,40.68874502235729
RIVERVIEW TER,-73.95942200418837,40.75796796844235
RIVIERA CT,-73.84732233025403,40.79518976770395
RIVINGTON AVE,-74.16554473031225,40.59750500362461
RIVINGTON ST,-73.9877588966158,40.719896898553365
ROANOKE ST,-74.13439901548038,40.59743235078533
ROBARD LN,-73.73927805129203,40.70988072436718
ROBERT LN,-74.09171708583038,40.63795251370145
ROBERT RD,-73.78477082428272,40.78740445643073
ROBERT ST,-73.89100303322834,40.684037542221155
ROBERTS AVE,-73.83221881057327,40.845471595603065
ROBERTS DR,-74.11183184381662,40.55948447262494
ROBERTSON PL,-73.82328341075291,40.844655670128795
ROBERTSON ST,-73.85080220003776,40.90663987979362
ROBIN CT,-74.2218730195542,40.53636863434287
ROBIN LN,-73.78804100157308,40.78769548949457
ROBIN RD,-74.06515223967189,40.59441875477832
ROBINSON AVE,-74.0820245722602,40.5995496943204
ROBINSON ST,-73.81723056701297,40.75173268121658
ROCCO CT,-74.12128182286305,40.63286119457021
ROCHAMBEAU AVE,-73.88004446223088,40.87836149025968
ROCHELLE PL,-74.17025256937006,40.545860294504436
ROCHELLE ST,-73.90071390416868,40.749599646295216
ROCHESTER AVE,-73.92797217809704,40.672745924646314
ROCK ST,-73.93203157220498,40.70414085042968
ROCKAWAY AVE,-73.90976243693957,40.668765281965484
ROCKAWAY BEACH BLVD,-73.82545160236019,40.58253505738217
ROCKAWAY BEACH DR,-73.83013772318361,40.58127920279474
ROCKAWAY BLVD,-73.81392161249786,40.6749630521759
ROCKAWAY BREEZY BLVD,-73.8852675551956,40.567463836636456
ROCKAWAY FWY,-73.79473178777457,40.5921450703767
ROCKAWAY PKWY,-73.90529980581559,40.647820872838736
ROCKAWAY POINT BLVD,-73.92069571241696,40.560076875698165
ROCKAWAY ST,-74.23969577203874,40.50198130915161
ROCKEFELLER PLZ,-73.97864740242966,40.75887463568984
ROCKLAND AVE,-74.15054120224055,40.59023647693791
ROCKNE ST,-74.15958692087415,40.58629082662549
ROCKROSE PL,-73.8384635136955,40.711559901859125
ROCKVILLE AVE,-74.16525123419204,40.596179463915625
ROCKWELL AVE,-74.07928771859534,40.60760454470982
ROCKWELL PL,-73.97926519936945,40.68801257173062
ROCKWOOD ST,-73.91346292138735,40.84200509615061
ROCKY HILL RD,-73.77792328712755,40.75331109238824
RODEO LN,-74.07880936297612,40.614659874520925
RODER AVE,-73.96547444413359,40.615537090496986
RODERICK AVE,-74.0732764852642,40.601673505057825
RODMAN PL,-73.88158832173741,40.8389904584168
RODNEY ST,-73.95978649432892,40.70561945741267
ROE RD,-73.7684766581651,40.6843543790943
ROE ST,-74.12158323937781,40.63195038077453
ROEBLING AVE,-73.8346809436323,40.84276548117705
ROEBLING ST,-73.95785628696801,40.713047466336484
ROFF ST,-74.08436872428734,40.61649297563888
ROGERS AVE,-73.9525733503088,40.65523439984121
ROGERS PL,-73.94256709172444,40.77662844844949
ROHR PL,-73.83711316327624,40.82174904340136
ROKEBY PL,-74.10580333516383,40.63810172723926
ROLLING HILL GREEN,-74.19237209400683,40.551282209931486
ROMA AVE,-74.10324633974255,40.562171873514664
ROMAN AVE,-74.15483394246802,40.61874132789812
ROMAN CT,-74.23644510419379,40.506383020127075
ROMBOUTS AVE,-73.82988091886646,40.88692003176268
ROME AVE,-74.09213478442751,40.60179538422694
ROME DR,-73.76692442302215,40.69534889448418
ROMEO CT,-73.76585233414997,40.72327442553886
ROMER RD,-74.10456597902262,40.592203230009694
RONALD AVE,-74.15000989659791,40.62776341075025
ROOSEVELT,-73.92365868734588,40.55768239288634
ROOSEVELT AVE,-73.88856559420509,40.74122168216719
ROOSEVELT CT,-73.95065914225383,40.61794526322212
ROOSEVELT LN,-74.03140174667067,40.608602367342066
ROOSEVELT PL,-73.9154906626474,40.67711896919086
ROOSEVELT ST,-74.09187284286675,40.605868958399576
ROPES AVE,-73.81843837264643,40.888634398631424
ROSE AVE,-74.0067485768171,40.634586669614585
ROSE CT,-74.10157697793166,40.62618467235372
ROSE LN,-74.18712823309919,40.53314344023535
ROSE ST,-73.85372758620565,40.630700771086566
ROSEBANK PL,-74.0673499297677,40.614069567677184
ROSECLIFF RD,-74.16374201777748,40.62489308411001
ROSEDALE AVE,-73.95992078823151,40.75045762046948
ROSELLE ST,-73.8480451470165,40.843985011393045
ROSEWOOD PL,-74.08465691568729,40.63429030155031
ROSEWOOD ST,-73.86838008127125,40.87329348099959
ROSITA RD,-73.83402637121011,40.67773865199424
ROSS AVE,-74.11527744183762,40.57071607901125
ROSS LN,-74.16680286878338,40.54004553782708
ROSS ST,-73.96115829405935,40.705172231632815
ROSSVILLE AVE,-74.21061834438942,40.548017558183524
ROST PL,-73.89573280118384,40.63455161262857
ROSWELL AVE,-74.18900714823405,40.589543548799746
ROW PL,-74.18448074216283,40.5530520338547
ROWAN AVE,-74.09387055609486,40.579961787472165
ROWE ST,-73.84347348617378,40.83722074107415
ROWLAND ST,-73.84692232942135,40.838641759889
ROXBURY AVE,-73.88983201642957,40.56728254378583
ROXBURY BLVD,-73.89219745899952,40.5671502738185
ROXBURY ST,-74.16357407018607,40.633059562387686
ROXBURY TER,-73.89220496432546,40.567605229176685
ROYAL OAK RD,-74.11462463346801,40.61576433736993
ROYCE PL,-73.90999457900521,40.6247734493736
ROYCE ST,-73.9042624239021,40.62122886793818
RUBENSTEIN ST,-74.07297759905121,40.60753464978351
RUBY ST,-73.86132610252758,40.67519074092694
RUDD PL,-73.85521277703076,40.81177657581331
RUDYARD ST,-74.102037376127,40.5738456786681
RUGBY AVE,-74.09825096494954,40.61716970690112
RUGBY RD,-73.96501897260357,40.63935412060334
RUGGLES ST,-74.1834777011805,40.534068855379054
RUMBA PL,-74.20041400800366,40.5478383579006
RUMPLER CT,-74.14243411318672,40.625590990859116
RUMSON RD,-74.16014221592367,40.576916315846965
RUPERT AVE,-74.13437617012649,40.5982342161464
RUSCOE ST,-73.780249113554,40.70212626974859
RUSHMORE AVE,-73.73984100385192,40.763651289275536
RUSHMORE TER,-73.73448953471745,40.76564225953429
RUSSEK DR,-74.19987255784652,40.54949817575456
RUSSELL PL,-73.84378472418656,40.715259219229836
RUSSELL ST,-73.9589150849019,40.67645639264225
RUST ST,-73.91254449577292,40.72132990185412
RUSTIC PL,-74.14742055951506,40.547283415977574
RUTGERS SLIP,-73.99019866856545,40.71060412076881
RUTGERS ST,-73.99008064872804,40.7129009842294
RUTH PL,-74.08298984930053,40.59227670278429
RUTH ST,-74.13900744483031,40.615507454737504
RUTHERFORD CT,-74.21385050892117,40.55181135217279
RUTHERFORD PL,-74.00013584577817,40.640767596503935
RUTLAND RD,-73.94356840985071,40.66038668516019
RUTLEDGE AVE,-73.861842889351,40.70977273419978
RUTLEDGE ST,-73.95632986540444,40.702525751104744
RUXTON AVE,-74.18982775955632,40.54957288742046
RYAN PL,-74.16679252975668,40.527727262130696
RYAN RD,-73.7528867425761,40.671319847747746
RYAN ST,-73.82040422881431,40.77879946603412
RYAWA AVE,-73.8833951478368,40.804874193534246
RYDER AVE,-73.97230061320283,40.61316552386316
RYDER ST,-73.93129403086814,40.61329695449126
RYE AVE,-74.17226243389727,40.54563127506899
RYE PL,-73.76837512935906,40.70230141556252
RYER AVE,-73.9003692597001,40.853881438830705
RYERSON ST,-73.96518545590071,40.69444014488002
S  1 ST,-73.9588688414627,40.71286693683549
S  10 ST,-73.96621900202915,40.70822480908674
S  11 ST,-73.9668605822229,40.70754201470725
S  2 ST,-73.95974999208507,40.712406301026256
S  3 ST,-73.9588540087392,40.71113437664343
S  4 ST,-73.95891939217952,40.71044535012193
S  5 ST,-73.95584102389206,40.70854631288114
S  6 ST,-73.96540192966194,40.71102777439317
S  8 ST,-73.96436846220837,40.70957995829029
S  9 ST,-73.96410717421654,40.70874833726038
S  BEACH AVE,-74.07128843872586,40.59221594881386
S  BRIDGE ST,-74.23693541587727,40.524799105398586
S  CONDUIT AVE,-73.77604685707713,40.666616771996736
S  DRUM ST,-74.21736296058825,40.527040549788225
S  EDO CT,-74.21515178661275,40.54529645761475
S  ELLIOTT PL,-73.9756237479934,40.68757437573061
S  END AVE,-74.01666716583632,40.710344855621535
S  GANNON AVE,-74.14056704384167,40.60751365840182
S  GOFF AVE,-74.21088338600615,40.519875144196
S  GREENLEAF AVE,-74.12560634208371,40.619920183644574
S  MANN AVE,-74.13299306631869,40.60720361337938
S  MARKET ST,-73.91567580984807,40.64327534999498
S  OAK DR,-73.86362474963033,40.87216564555372
S  OXFORD ST,-73.97353586968275,40.6866442586261
S  PINEHURST AVE,-73.94068704675273,40.84772230878872
S  PORTLAND AVE,-73.97458704039073,40.687140994115985
S  RAILROAD AVE,-74.11063649350488,40.576978433091746
S  RAILROAD ST,-74.18410351496603,40.53828739887091
S  SERVICE RD,-74.22060112890435,40.525391538182596
S  ST AUSTINS PL,-74.10824473550309,40.63567208784961
S  WILLIAM ST,-74.01055948544558,40.7046085777346
SABLE LOOP,-74.14427924526824,40.56404026149808
SABRE ST,-73.73592520953302,40.729617554711254
SABRINA LN,-74.09945101836827,40.5945130383363
SACCHERI CT,-74.15436135743953,40.54924156630551
SACKET AVE,-73.85095691653252,40.84493198857631
SACKETT ST,-73.99332143130236,40.682020691812305
SACKMAN ST,-73.90352609972311,40.664698486311174
SAGAMORE AVE,-73.76455384395837,40.71140894019384
SAGAMORE ST,-73.86759926699777,40.84882620166638
SAGE CT,-74.14360185353686,40.630049521944585
SAGE ST,-73.74555812707297,40.60789914404558
SAGONA CT,-74.21155058247992,40.52756642526025
SALAMANDER CT,-74.22310597636076,40.538629843437164
SALERNO AVE,-73.76986282519059,40.71985400038437
SALLY CT,-74.17045245493527,40.55920384788695
SALTAIRE LN,-73.79379848479435,40.59089379472012
SALZBURG CT,-74.10368370791932,40.59840147487647
SAMANTHA DR,-73.76164972413984,40.60744527682372
SAMANTHA LN,-74.21158070248502,40.553961106134686
SAMANTHA WAY,-73.82425755709079,40.81249968236969
SAMOS LN,-73.82130157969391,40.799570372395934
SAMPSON AVE,-73.92938781454063,40.73201248282457
SAMUEL PL,-74.1612085457293,40.627611924201645
SANCHO ST,-73.77103219344075,40.722183235264616
SAND CT,-74.06641932460113,40.591355393811234
SAND LN,-74.06895597313724,40.59385877408376
SANDALWOOD DR,-74.14576148416981,40.56088572329464
SANDBORN ST,-74.16806385414844,40.534369025858325
SANDERS PL,-73.81040293271064,40.695105965363986
SANDERS ST,-74.15186074931542,40.62429780319127
SANDFORD ST,-73.95345549693378,40.69522635356765
SANDGAP ST,-74.16161671294728,40.52843472794185
SANDHILL RD,-73.74483124365847,40.77373936796043
SANDRA LN,-74.07658418548047,40.616803494477395
SANDS PL,-73.82863264884412,40.8509636411088
SANDS ST,-74.03999110125946,40.65759436396164
SANDY DUNE WAY,-73.79980416161432,40.58781429821738
SANDY LN,-74.23842071712605,40.50356908771583
SANDYWOOD LN,-74.2173927057064,40.54665677721092
SANFORD AVE,-73.81672122316833,40.759033908249805
SANFORD PL,-74.11656839969714,40.61500787926942
SANFORD ST,-74.23909358405425,40.51047061207004
SANILAC ST,-74.10277155025088,40.57420088798858
SANTA MONICA LN,-74.21239241032454,40.53689331708527
SANTIAGO ST,-73.77436329160146,40.719384843111825
SANTO CT,-74.13387464302757,40.57370826898915
SAPPHIRE CT,-74.24052460646969,40.508754045645546
SAPPHIRE ST,-73.8562275314336,40.6659670249048
SARATOGA AVE,-73.91631176895437,40.66946631347776
SARCONA CT,-74.2164594790749,40.526660907852055
SATTERLEE ST,-74.25296699314156,40.505822401226766
SATURN LN,-74.15804585021064,40.58300560679567
SAULL ST,-73.8296533604406,40.75322169885308
SAULTELL AVE,-73.85041955090716,40.7395593815376
SAUNDERS ST,-73.86002394118027,40.72830202140833
SAVIN CT,-74.09290768781155,40.59637022183443
SAVO LN,-74.0662402873914,40.600322833806445
SAVO LOOP,-74.22279354210264,40.521838988402095
SAVONA CT,-74.22162768818067,40.522208424489854
SAVOY ST,-74.13025134900418,40.564829295077494
SAWYER AVE,-73.96467542299678,40.6656143630154
SAXON AVE,-73.99560280799167,40.76953803950925
SAYBROOK ST,-74.16048003901096,40.6060863501847
SAYRES AVE,-73.78035938925002,40.69335871030302
SCARBORO AVE,-74.06363883783733,40.61315710842768
SCARSDALE ST,-74.15134163507237,40.548277883075144
SCENIC LN,-74.08054808730121,40.61317296760761
SCENIC PL,-73.92018510108522,40.884702579462775
SCHAEFER ST,-73.90812842101121,40.68938285150834
SCHEFFELIN AVE,-74.13357789375146,40.57991301027845
SCHENCK AVE,-73.88624593714091,40.667721968275714
SCHENCK CT,-73.8910355363208,40.68154124029674
SCHENCK PL,-73.89702839591479,40.63406546230256
SCHENCK ST,-73.88889289063286,40.630233833565875
SCHENECTADY AVE,-73.9320790280144,40.643121323886454
SCHERMERHORN ST,-73.98866605827614,40.68985846509972
SCHIEFFELIN AVE,-73.84553882312751,40.883018891574615
SCHIEFFELIN PL,-73.84368808605979,40.883349575358636
SCHINDLER CT,-74.21439323265281,40.55166475944156
SCHLEY AVE,-73.87055048988661,40.78297861809242
SCHMIDTS LN,-74.11557601178824,40.60940966141298
SCHOFIELD ST,-73.786781028571,40.8449215182076
SCHOHARIE ST,-74.10306942413155,40.614211035075535
SCHOLES ST,-73.94117880758876,40.70909708716586
SCHOOL RD,-74.0629669606715,40.60648527065166
SCHOOL ST,-74.15249882257379,40.54818574578078
SCHOONER ST,-73.80001578077707,40.58906426929783
SCHORR PL,-73.8422727613345,40.86682316493862
SCHROEDERS AVE,-73.87169744674507,40.65526804488317
SCHUBERT ST,-74.0721165694126,40.60779878754449
SCHUM AVE,-74.02876126907623,40.61141495574583
SCHURZ AVE,-73.81997360917894,40.81373961028826
SCHUYLER PL,-73.8289370658046,40.850683365681164
SCHUYLER ST,-74.07686442813534,40.64329169620282
SCHUYLER TER,-73.80278159956475,40.809788472973686
SCOTT A GADELL PL,-73.74985908735502,40.60325716139579
SCOTT AVE,-74.03680440198973,40.62503723575754
SCOTT PL,-73.82345796200323,40.82882505962368
SCRANTON AVE,-74.17179435494236,40.55296174436824
SCRANTON ST,-74.08963368657085,40.59964269095922
SCREVIN AVE,-73.85112311598056,40.81520793622485
SCRIBNER AVE,-74.0846841885299,40.63814451771572
SCUDDER AVE,-74.20548267633637,40.526500813647644
SEA BREEZE,-73.92258791763645,40.55983013712398
SEA BREEZE AVE,-73.90566534807809,40.56842169380832
SEA BREEZE LN,-74.2372781757072,40.50070955140459
SEA CREST LN,-74.23833936416835,40.50443881768698
SEA GATE AVE,-74.00559143091593,40.57716428035268
SEA GATE CT,-74.06426883754715,40.59338998192403
SEA GATE RD,-74.05951521974247,40.60908837091432
SEA GRASS LN,-73.7922150125195,40.59083331037052
SEABRING ST,-74.00697518292547,40.680922668918534
SEABURY AVE,-73.84265836586158,40.83669741243481
SEABURY PL,-73.89151703875824,40.83450368989138
SEABURY ST,-73.87591250796606,40.73409034987964
SEACOAST TER,-73.9563466845072,40.57663070735321
SEACREST AVE,-74.15169683876167,40.53417459251226
SEAFOAM ST,-74.09962443147947,40.56401166333542
SEAGIRT AVE,-73.7547037997873,40.59523877023496
SEAGIRT BLVD,-73.75073110362275,40.59613614168863
SEAMAN AVE,-73.92301931005923,40.8690390987285
SEAPORT PLZ,-74.00443387319667,40.707029351426456
SEARCH LN,-74.06175001721884,40.6113684639313
SEASIDE AVE,-73.82417836806027,40.58470249660732
SEASIDE LN,-74.06367355303225,40.59471536539426
SEASONGOOD RD,-73.841302067585,40.715001181617325
SEASPRAY AVE,-73.7948534296997,40.588699731459734
SEAVER AVE,-74.09564072645772,40.58272008652505
SEAVER WAY,-73.84484730040668,40.75801519805172
SEAVIEW AVE,-73.99346137504877,40.60914068963268
SEAVIEW CT,-73.88878714412846,40.63123666931821
SEBA AVE,-73.92337107876266,40.58753397187734
SECOR AVE,-73.83221354423623,40.88924398910105
SEDDON ST,-73.85000227755322,40.84142104827873
SEDGWICK AVE,-73.9051924224964,40.869314979602066
SEDGWICK PL,-74.02894542415456,40.639887037833354
SEELEY LN,-74.1530831393673,40.54799156629376
SEELEY ST,-73.97740116423235,40.654157722036565
SEGUINE AVE,-74.19804788839622,40.520005597321365
SEGUINE LOOP,-74.19651035569709,40.520093806189415
SEGUINE PL,-74.17240938106343,40.53981500380533
SEIDMAN AVE,-74.16549340431959,40.536581802730886
SEIGEL CT,-73.93611029447604,40.70549047983821
SEIGEL ST,-73.94050163598651,40.7046741995699
SELDIN AVE,-74.16021155762738,40.61445369468562
SELFRIDGE ST,-73.85702518231729,40.71531540498992
SELKIRK ST,-74.2099761957009,40.54978118797935
SELOVER RD,-73.7640477059609,40.683544812214095
SELVIN LOOP,-74.16367153511764,40.62206352083226
SELWYN AVE,-73.91045648702116,40.84266679393905
SEMINOLE AVE,-73.84810077058874,40.85322803562981
SEMINOLE ST,-73.84278276462618,40.854550610319755
SENATOR ST,-74.02443378257396,40.636578890909455
SENECA AVE,-73.9359042091253,40.69728032525268
SENECA LOOP,-74.14648185347545,40.604829711389854
SENECA ST,-74.11671429780019,40.631708735104525
SENGER PL,-73.83705344100659,40.82113070686758
SERENA CT,-74.1846866242612,40.53386974397408
SERGEANT BEERS AVE,-73.77419070009262,40.789805604968855
SERGEANT BEERS LN,-73.77349452288748,40.78957669730107
SERRELL AVE,-74.17071056340157,40.54723125758826
SETH CT,-74.09487840113685,40.618777844920324
SETH LOOP,-74.06666025839735,40.610184412975094
SETON AVE,-73.83873537038639,40.89479970893405
SETON PL,-73.97460339266993,40.6295884300535
SEVEN GABLES RD,-74.09406331212573,40.60810704247934
SEWARD AVE,-73.83637621194625,40.80486274907632
SEWARD PL,-74.13527367328722,40.61438770156675
SEXTON PL,-73.84700915150235,40.86963898935557
SEYMOUR AVE,-73.86780302363445,40.8519001545976
SHAD CREEK RD,-73.82061295409987,40.60749579178734
SHADOW LN,-74.12795680704632,40.568878104608
SHADYSIDE AVE,-74.2086791024901,40.52144129301818
SHAFTER AVE,-74.14810862610618,40.5547257794269
SHAINA CT,-74.14597080130032,40.6352079426993
SHAKESPEARE AVE,-73.92198104970653,40.840355809331896
SHALE ST,-74.10639692545027,40.583810800487576
SHALER AVE,-73.89230092307295,40.70370912469833
SHARON AVE,-74.1023341360582,40.629488743431786
SHARON LN,-74.21654442601242,40.53590024078185
SHARON ST,-73.93732855662405,40.7151235156032
SHARPE AVE,-74.13714731991872,40.637183631278326
SHARROTT AVE,-74.21283593695635,40.519462602866255
SHARROTTS LN,-74.21910081927777,40.53879822375547
SHARROTTS RD,-74.22731344470786,40.537613165605464
SHAUGHNESSY LN,-74.07408754955154,40.61399137622727
SHAW PL,-74.13291695729315,40.62245349421133
SHAWNEE ST,-74.10325250249117,40.6252564636385
SHEEPSHEAD BAY RD,-73.95476454116088,40.58774280094686
SHEFFIELD AVE,-73.89472608441467,40.66507185136826
SHEFFIELD ST,-74.11279329090564,40.631903652984825
SHELDON AVE,-74.19890878355676,40.54111883268435
SHELL RD,-73.97489037202703,40.58445585162635
SHELLEY AVE,-74.18694518454626,40.59186020009904
SHELTERVIEW DR,-74.08611221881328,40.624263361992334
SHENANDOAH AVE,-74.18114733320266,40.59909058086824
SHEPARD AVE,-74.15779357679833,40.59526211452629
SHEPHERD AVE,-73.88038266113384,40.67414355515513
SHERADEN AVE,-74.13807744256043,40.60808677382419
SHERIDAN AVE,-73.89868976318962,40.725325878140815
SHERIDAN CT,-74.13387270350297,40.56019538667061
SHERIDAN EXPY,-73.88465436615678,40.83117123231022
SHERIDAN EXPY  SR,-73.8849743893788,40.82995635235947
SHERIDAN LOOP,-74.03248318317402,40.608969760657345
SHERIDAN PL,-74.17648104095122,40.539659168589445
SHERIDAN SQUARE,-74.00204071175001,40.73306328965784
SHERLOCK PL,-73.90701484285104,40.67673573800064
SHERMAN AVE,-73.95278151924911,40.81035502582383
SHERMAN SQ,-73.98283579095093,40.77778031174751
SHERMAN ST,-73.97630533499722,40.65581151649592
SHERWOOD AVE,-74.21032397078751,40.515614718438755
SHERWOOD PL,-74.15386100600588,40.548252923630564
SHIEL AVE,-74.21672895805713,40.54481546097718
SHIELDS PL,-74.10340362942284,40.60646026290463
SHIFT PL,-74.19946541967579,40.54537884396554
SHILOH AVE,-73.72038174292676,40.74469679419424
SHILOH ST,-74.16230402826086,40.59012222701236
SHIRLEY AVE,-74.16501652775507,40.53270930898851
SHIRRA AVE,-74.15162091613963,40.59197636143054
SHORE ACRES RD,-74.06105873841787,40.609057339668354
SHORE AVE,-73.80173379644943,40.69269143672726
SHORE BLVD,-73.93378578951621,40.65463443046561
SHORE CT,-74.03886759152027,40.622571360693904
SHORE DR,-73.81582068629334,40.833037350100575
SHORE FRONT PKWY,-73.81851804005876,40.583174769996994
SHORE PARKWAY SR  N,-73.9508974525967,40.584984168490486
SHORE PARKWAY SR  S,-73.95632399107846,40.5839462737985
SHORE PKWY,-73.94818777038148,40.610427471271805
SHORE RD,-73.97743559890853,40.66359678912434
SHORE RD  LANE,-74.03972305967073,40.626338069326565
SHORT AVE,-74.02061096341781,40.691077828457495
SHORT PL,-74.18744320974353,40.52440835095197
SHORTHILL RD,-73.8399831854072,40.71292080674466
SHOTWELL AVE,-74.1813778686468,40.55329003597986
SHRADY PL,-73.90003811249987,40.87817075063314
SICKLES ST,-73.92798715800105,40.8615967341144
SIDEVIEW AVE,-74.16782772101472,40.6073105140379
SIDNEY PL,-73.99468454388465,40.69203627514871
SIDWAY PL,-73.76285767958812,40.68191858233224
SIEGFRIED PL,-73.82345348872617,40.841246811626185
SIERRA CT,-74.16687584269242,40.60439989630362
SIGMA PL,-73.90870701769968,40.90724055387899
SIGNAL HILL RD,-74.08936688845596,40.61843631878382
SIGNS RD,-74.16844702185004,40.602830441846656
SIGOURNEY ST,-74.00404518006597,40.67136063165055
SILVER BEECH RD,-74.0959577068409,40.608468389121654
SILVER CT,-74.10138173973478,40.62538095772644
SILVER LAKE ROAD RD,-74.09395117340794,40.63231344519759
SILVER RD,-73.84546501394992,40.67526344309904
SILVER ST,-73.84737431561027,40.84365221675269
SIMMONS LN,-74.18448216486826,40.594183382330066
SIMMONS LOOP,-74.1846283191488,40.59376031305803
SIMON CT,-74.23639302238546,40.515799077896425
SIMONSON AVE,-74.1522704685211,40.6314525666027
SIMONSON PL,-74.1310533285453,40.63295341130528
SIMONSON ST,-73.88138290546969,40.73633080817465
SIMPSON ST,-73.89435884057829,40.8247470915106
SINCLAIR AVE,-74.1973951249958,40.54231206150318
SINGLETON ST,-74.19819101687814,40.522277640897606
SIOUX ST,-74.08480064684447,40.57548603172385
SITKA ST,-73.84577403456609,40.67416167287156
SKIDMORE AVE,-73.88994574196896,40.631375875712756
SKIDMORE LN,-73.90253255794667,40.640396956607255
SKIDMORE PL,-73.89199291665352,40.62913768867661
SKILLMAN AVE,-73.93055915736569,40.732535585304035
SKILLMAN ST,-73.95689861668015,40.69348936324628
SKINNER LN,-74.11654898223105,40.63996247584389
SKY LN,-74.07819191193757,40.614381354041846
SKYLINE DR,-74.07917030613706,40.61389352556647
SLAIGHT ST,-74.1390011505565,40.637789612244944
SLATER BLVD,-74.090032283763,40.580826520495336
SLAYTON AVE,-74.1552732629418,40.5937695382349
SLEEPY HOLLOW RD,-74.16603959001093,40.594396910546806
SLEIGHT AVE,-74.24153176382528,40.50799788755422
SLOAN PL,-73.97249779602073,40.59865473251703
SLOAN ST,-73.75725854364376,40.67494891240557
SLOANE AVE,-74.12734285615738,40.58281975654055
SLOCUM CRES,-73.8435339810369,40.716958408738805
SLOCUM PL,-73.96843669253846,40.64181569822945
SLOSSON AVE,-74.11711872341704,40.61394157374075
SLOSSON TER,-74.07608223131125,40.639676298518445
SMART ST,-73.81664147094598,40.75331376806886
SMEDLEY ST,-73.81267943989454,40.713633374950284
SMITH AVE,-74.12232828667702,40.61797589843
SMITH CT,-74.133059559285,40.6151428974513
SMITH PL,-74.14170735549472,40.62603284951832
SMITH ST,-73.97961941172554,40.67822173535415
SMITH TER,-74.08147591023979,40.628306902212614
SMITHS LN,-73.90467398286127,40.645260237954204
SMYRNA AVE,-74.1791721207728,40.55200429300997
SNEDEN AVE,-74.1729137732152,40.54105675743691
SNEDIKER AVE,-73.89922835597834,40.66240978040935
SNIFFEN CT,-73.9779471633922,40.74708859649177
SNUG HARBOR RD,-74.10708787991922,40.64421115077939
SNYDER AVE,-73.9380100455503,40.64964634167237
SOBEL CT,-74.08448339184034,40.61410531752998
SOHO DR,-73.77508726087176,40.71920484443533
SOHO SQUARE,-74.00421424606645,40.725686828769994
SOMERS ST,-73.90928458083377,40.67900544972418
SOMERSET ST,-73.7803818414623,40.71780953861755
SOMMER AVE,-74.16737813050072,40.607916136899355
SOMMER PL,-73.82520330373961,40.83079159550443
SOMMERS LN,-74.12054444841475,40.61210583110358
SONIA CT,-74.21903390844125,40.53468571046822
SOPHIA LN,-74.09828935688435,40.59523593610361
SOREN ST,-74.13390345998671,40.59972026087432
SOUND ST,-73.9069386952185,40.769388778260264
SOUNDVIEW AVE,-73.86066017733351,40.81594102638207
SOUNDVIEW LN,-73.84794361983793,40.79417448484421
SOUNDVIEW TER,-73.80470065251676,40.810039182894634
SOUTH AVE,-74.16846844317062,40.63098430459341
SOUTH DR,-73.82637394028595,40.789672641106186
